student_id,study_hours,attendance_percentage,internet_access,extra_activities,math_score,science_score,english_score,overall_score,final_grade
13326,2.4,68.0,yes,no,55.2,41.7,34.5,46.4,E
13327,7.2,80.5,yes,yes,84.5,100.0,99.0,94.8,B
13328,6.7,70.2,yes,yes,66.0,87.4,82.4,85.5,B
13329,2.8,52.9,yes,yes,18.9,58.2,25.6,35.9,F
13330,2.3,74.6,no,no,56.0,49.7,56.9,46.1,E
13331,7.9,77.4,yes,no,89.6,79.3,97.6,88.4,B
13332,6.6,92.4,yes,yes,79.0,82.5,83.9,80.2,C
13333,7.4,88.2,yes,yes,100.0,100.0,100.0,99.5,A
13334,0.6,72.7,yes,yes,37.9,39.5,40.5,40.4,E
13335,5.0,74.9,yes,no,48.3,73.7,63.2,65.4,D
13336,2.5,89.6,yes,no,44.6,63.5,47.6,50.7,E
13337,3.3,64.5,yes,no,76.9,50.6,36.7,48.4,E
13338,1.2,68.0,yes,yes,52.4,49.5,38.7,40.0,E
13339,6.1,95.2,yes,yes,99.8,97.7,93.4,96.2,A
13340,4.4,88.0,yes,yes,65.4,66.2,66.0,72.6,C
13341,6.4,97.2,yes,no,100.0,81.5,90.2,100.0,A
13342,1.4,93.9,yes,no,57.2,63.3,53.5,46.4,E
13343,8.0,88.1,yes,no,95.2,100.0,96.3,91.0,B
13344,3.1,63.1,yes,yes,52.4,43.3,58.5,52.3,E
13345,7.6,76.0,yes,no,83.9,70.8,78.8,87.4,B
13346,5.6,70.8,yes,no,89.8,75.8,87.3,78.4,C
13347,1.3,69.5,yes,no,34.9,33.7,39.0,34.6,F
13348,6.4,89.0,yes,no,84.7,75.2,80.2,86.7,B
13349,4.7,69.4,yes,yes,62.1,60.1,65.4,63.8,D
13350,1.9,57.4,yes,no,37.3,57.1,22.5,43.1,E
13351,1.9,67.4,no,yes,51.8,51.0,65.5,49.8,E
13352,7.6,90.4,yes,yes,72.7,82.9,90.7,90.2,B
13353,8.0,75.4,yes,yes,94.1,100.0,89.9,100.0,A
13354,4.8,50.6,yes,yes,54.1,58.4,70.5,61.6,D
13355,1.9,81.2,yes,yes,60.7,44.0,40.6,53.4,E
13356,3.1,58.7,yes,no,45.2,25.3,42.9,41.2,E
13357,2.1,55.4,yes,yes,59.1,41.2,38.9,34.8,F
13358,5.1,65.2,yes,yes,74.3,63.2,82.8,76.7,C
13359,3.5,88.5,yes,no,69.5,65.3,58.2,62.0,D
13360,3.3,52.5,yes,yes,20.2,61.0,37.6,40.1,E
13361,6.5,60.4,yes,no,71.9,80.7,85.1,72.2,C
13362,7.7,60.1,yes,no,88.4,96.5,97.3,94.7,B
13363,2.0,91.1,yes,yes,33.5,60.4,52.1,46.0,E
13364,3.6,62.5,no,yes,58.6,68.9,47.0,56.5,D
13365,4.5,79.0,yes,yes,87.8,88.7,72.7,70.5,C
13366,2.3,56.3,yes,yes,42.4,32.9,36.8,38.8,F
13367,3.5,89.6,yes,no,51.7,56.8,49.1,66.1,D
13368,0.9,63.0,no,no,12.3,17.9,26.7,32.5,F
13369,0.8,73.1,yes,no,46.8,54.2,43.0,45.0,E
13370,6.4,66.6,yes,no,77.1,94.6,89.8,83.1,C
13371,3.0,82.9,yes,yes,50.9,39.6,44.1,64.1,D
13372,5.8,62.9,yes,yes,69.3,74.5,73.9,62.9,D
13373,1.1,50.0,yes,yes,40.0,31.4,49.1,27.1,F
13374,5.5,76.3,yes,yes,59.4,68.2,77.5,75.4,C
13375,5.4,98.7,yes,no,92.1,92.8,75.8,82.2,C
13376,6.7,91.5,yes,yes,81.7,92.2,83.7,88.7,B
13377,2.0,99.6,yes,no,63.7,71.1,49.5,64.8,D
13378,4.6,72.2,yes,no,79.8,59.7,64.7,69.3,D
13379,7.3,78.4,yes,yes,86.6,85.5,76.6,95.0,B
13380,2.1,89.9,no,yes,52.5,53.5,51.4,53.6,E
13381,1.4,66.9,yes,yes,30.4,37.8,73.9,40.2,E
13382,3.1,55.6,yes,no,58.4,52.9,62.2,55.2,D
13383,7.7,58.4,yes,yes,96.5,100.0,85.5,92.1,B
13384,1.7,98.1,no,yes,31.6,50.4,27.0,46.2,E
13385,1.4,89.5,yes,yes,41.6,43.3,45.3,49.8,E
13386,8.0,64.4,yes,yes,100.0,94.6,100.0,93.5,B
13387,3.4,89.0,yes,no,59.4,73.1,53.6,53.5,E
13388,1.6,85.2,yes,yes,50.9,42.3,55.2,49.0,E
13389,4.7,73.5,yes,no,83.3,60.4,89.4,73.5,C
13390,0.6,51.1,yes,yes,12.0,18.4,28.2,20.0,F
13391,3.7,86.4,yes,no,56.5,53.8,63.8,60.2,D
13392,0.8,64.5,yes,yes,30.4,42.6,36.2,39.5,F
13393,4.7,63.6,yes,no,50.2,65.1,54.7,65.5,D
13394,5.2,76.3,yes,yes,73.9,86.2,86.3,81.4,C
13395,0.5,63.3,yes,yes,37.1,34.2,48.6,37.7,F
13396,4.3,85.8,no,no,65.1,54.0,41.6,59.4,D
13397,7.6,64.6,yes,no,94.3,81.7,92.9,82.2,C
13398,3.5,90.3,yes,yes,58.8,45.1,67.2,57.9,D
13399,7.7,71.9,yes,yes,90.5,93.1,70.0,84.4,C
13400,7.7,75.8,yes,yes,100.0,100.0,95.2,96.4,A
13401,2.3,51.8,yes,no,51.2,39.1,44.9,41.7,E
13402,4.8,51.0,yes,no,55.9,77.0,58.9,62.1,D
13403,6.7,60.6,yes,no,77.2,96.6,99.5,84.0,C
13404,5.8,67.4,yes,no,66.2,70.0,79.0,66.0,D
13405,6.2,58.8,yes,yes,90.7,55.3,65.1,70.0,D
13406,2.5,75.1,yes,yes,56.5,33.6,41.2,47.3,E
13407,7.4,80.1,yes,no,79.5,71.5,87.5,83.7,C
13408,2.3,90.2,yes,yes,61.4,46.3,65.4,61.2,D
13409,5.3,75.7,yes,no,82.3,68.8,71.0,79.5,C
13410,7.1,68.4,yes,no,77.7,76.1,83.0,89.9,B
13411,3.2,96.2,yes,no,49.3,53.7,43.7,56.9,D
13412,4.6,71.8,yes,yes,66.3,78.0,61.4,61.7,D
13413,5.7,64.0,yes,no,73.0,53.6,59.8,65.8,D
13414,7.5,53.8,yes,yes,88.1,84.8,78.7,89.5,B
13415,3.9,59.2,yes,yes,50.9,52.4,55.7,55.5,D
13416,5.0,84.6,yes,yes,71.0,61.2,81.7,67.3,D
13417,1.6,59.9,yes,yes,20.8,26.9,14.2,30.7,F
13418,1.0,68.2,yes,no,21.5,37.5,28.1,30.6,F
13419,0.7,51.4,yes,yes,59.4,23.5,24.6,30.3,F
13420,4.1,68.9,yes,yes,53.2,53.2,56.6,61.0,D
13421,4.6,82.4,yes,yes,84.6,79.2,80.3,75.9,C
13422,1.1,61.0,yes,no,31.1,40.6,28.3,35.0,F
13423,1.9,50.2,yes,yes,40.9,37.3,31.3,34.7,F
13424,2.5,91.7,yes,no,67.5,51.7,56.0,58.2,D
13425,7.2,86.1,yes,yes,83.1,83.8,100.0,98.7,A
13426,1.2,99.6,yes,yes,52.7,38.5,45.2,53.6,E
13427,4.2,56.8,yes,no,44.2,46.5,60.7,56.1,D
13428,6.4,83.9,yes,no,81.2,95.4,96.1,90.5,B
13429,7.0,62.9,no,yes,87.4,79.8,78.4,73.7,C
13430,5.7,75.1,yes,no,57.7,67.6,53.2,65.7,D
13431,2.5,87.3,no,yes,50.8,54.7,60.2,58.0,D
13432,1.4,58.4,yes,no,49.2,35.1,46.7,42.8,E
13433,1.7,73.3,yes,no,66.4,27.3,30.7,37.4,F
13434,6.3,63.5,yes,yes,66.4,69.0,79.2,70.7,C
13435,2.7,57.7,yes,no,44.8,53.3,55.3,52.5,E
13436,3.0,86.1,yes,no,58.9,61.8,61.6,60.7,D
13437,1.8,62.9,yes,yes,51.1,39.0,44.5,44.0,E
13438,3.8,76.5,yes,no,71.1,57.9,65.2,60.7,D
13439,3.0,84.6,yes,no,54.1,68.6,59.1,67.0,D
13440,3.2,72.2,yes,yes,74.5,57.6,51.2,56.9,D
13441,0.8,56.7,no,no,26.3,16.5,24.3,20.5,F
13442,4.0,50.6,no,yes,35.5,43.4,53.5,43.5,E
13443,1.3,69.1,yes,yes,38.3,58.4,39.5,40.6,E
13444,4.5,99.5,yes,no,77.8,58.8,65.3,73.1,C
13445,5.5,98.6,yes,yes,77.0,85.5,77.5,76.9,C
13446,4.6,72.4,yes,no,60.8,63.7,69.3,62.2,D
13447,1.6,70.8,yes,no,71.3,47.8,54.7,50.5,E
13448,5.1,82.3,yes,no,74.4,68.5,83.2,69.1,D
13449,3.6,91.6,yes,no,67.4,57.9,80.8,71.9,C
13450,3.2,78.9,yes,yes,50.5,41.2,63.6,54.0,E
13451,1.6,86.2,yes,no,56.7,38.6,43.4,39.5,F
13452,8.0,51.2,yes,no,83.4,98.7,82.4,79.8,C
13453,3.4,93.9,yes,no,49.3,51.3,43.3,60.0,D
13454,3.9,76.9,no,yes,68.4,69.4,71.5,70.7,C
13455,1.2,74.6,yes,no,31.9,41.2,36.6,32.2,F
13456,5.6,60.8,yes,yes,54.4,53.5,57.2,64.7,D
13457,2.6,56.8,yes,no,60.4,38.3,38.5,44.0,E
13458,6.1,68.4,yes,yes,57.7,69.3,70.7,70.2,C
13459,1.0,96.0,yes,yes,60.7,41.2,29.1,44.2,E
13460,2.7,78.0,yes,yes,34.1,53.8,57.3,45.9,E
13461,6.1,70.6,yes,no,81.9,94.1,60.5,78.8,C
13462,3.5,57.0,yes,yes,59.9,37.3,34.5,47.5,E
13463,0.8,53.1,yes,no,27.8,26.3,33.3,29.2,F
13464,6.4,80.3,yes,no,68.4,86.4,91.9,76.6,C
13465,7.7,97.9,no,yes,100.0,100.0,100.0,100.0,A
13466,3.3,72.4,yes,no,61.3,67.3,68.1,57.3,D
13467,5.2,61.8,yes,yes,72.1,58.9,59.8,58.5,D
13468,3.3,68.8,yes,no,41.0,61.8,50.2,53.0,E
13469,4.7,75.5,yes,yes,67.4,74.8,66.9,76.6,C
13470,6.0,87.7,yes,no,100.0,91.8,83.5,81.0,C
13471,5.2,72.7,yes,no,79.2,76.1,92.2,77.0,C
13472,2.9,96.3,yes,yes,62.1,54.3,44.2,58.0,D
13473,2.0,82.0,yes,no,48.5,45.6,44.4,41.1,E
13474,4.6,56.0,no,no,67.2,61.0,67.7,66.0,D
13475,5.4,55.7,yes,no,68.7,68.1,76.9,56.2,D
13476,4.8,77.6,yes,yes,84.9,91.2,85.1,78.2,C
13477,1.5,90.1,yes,no,56.5,59.1,57.0,55.9,D
13478,3.2,76.7,yes,yes,47.4,68.5,73.8,62.4,D
13479,6.1,90.2,yes,yes,87.9,80.8,73.5,77.6,C
13480,1.6,54.0,yes,no,59.5,27.7,54.9,40.7,E
13481,7.1,66.4,no,yes,100.0,100.0,75.3,91.8,B
13482,4.0,52.4,no,yes,21.9,26.9,38.5,44.0,E
13483,6.4,67.8,yes,yes,98.1,97.7,85.4,85.6,B
13484,3.1,78.4,yes,yes,70.6,61.8,82.0,63.8,D
13485,3.2,96.3,yes,no,56.6,46.1,43.8,56.0,D
13486,7.8,73.0,yes,no,80.8,94.4,100.0,94.0,B
13487,4.8,68.8,yes,yes,64.6,81.6,75.0,72.3,C
13488,1.3,84.0,no,no,38.9,45.9,22.2,34.3,F
13489,7.7,85.9,no,yes,87.7,100.0,88.8,92.1,B
13490,3.3,58.6,yes,yes,80.2,52.1,65.1,59.6,D
13491,5.8,85.0,yes,yes,58.8,65.0,69.3,74.7,C
13492,1.5,77.0,yes,yes,35.1,33.1,39.1,36.1,F
13493,6.9,75.5,no,no,78.9,94.0,97.3,95.1,A
13494,7.7,99.1,yes,yes,79.7,95.9,97.0,96.1,A
13495,3.4,88.6,yes,no,54.5,51.9,75.0,65.8,D
13496,1.6,90.7,yes,no,36.7,54.6,35.1,54.5,E
13497,4.7,91.1,yes,yes,69.7,70.6,45.6,64.2,D
13498,1.7,82.4,yes,no,39.2,42.7,33.2,47.2,E
13499,3.8,51.3,yes,no,31.1,42.4,40.5,42.1,E
13500,5.2,68.4,yes,no,76.4,87.9,70.9,76.8,C
13501,1.5,88.3,yes,no,39.2,28.1,44.8,41.3,E
13502,7.6,59.0,yes,no,88.1,94.5,88.9,90.6,B
13503,5.8,97.9,no,no,71.7,57.6,67.6,75.8,C
13504,3.2,50.4,yes,yes,47.3,31.2,50.8,43.6,E
13505,3.6,77.9,yes,yes,73.7,84.5,69.7,67.5,D
13506,6.9,54.2,yes,yes,75.3,78.3,76.9,85.6,B
13507,4.1,88.0,yes,no,91.3,76.9,71.5,74.8,C
13508,7.9,80.8,yes,no,99.8,85.2,100.0,100.0,A
13509,1.0,70.2,yes,no,45.0,30.5,58.8,33.5,F
13510,2.5,55.1,yes,yes,47.2,50.2,50.3,46.2,E
13511,4.4,72.6,yes,no,67.6,66.4,46.9,59.4,D
13512,1.5,67.5,yes,yes,32.0,52.6,58.0,47.1,E
13513,3.2,59.4,no,yes,28.9,38.5,48.7,40.5,E
13514,4.4,59.2,yes,no,55.6,69.9,72.5,61.7,D
13515,2.5,92.4,yes,yes,40.8,56.0,37.8,53.6,E
13516,1.7,66.4,no,no,39.7,20.6,31.8,37.0,F
13517,2.5,55.0,yes,no,45.9,43.7,32.2,46.1,E
13518,1.1,57.9,yes,no,15.4,15.3,36.4,25.5,F
13519,2.0,83.1,no,no,52.2,36.2,39.5,46.9,E
13520,1.0,68.5,yes,yes,34.3,26.3,1.8,26.4,F
13521,7.6,52.8,yes,no,70.4,81.7,100.0,91.4,B
13522,1.7,52.7,yes,yes,46.9,41.9,44.5,36.6,F
13523,0.5,53.0,yes,no,24.5,24.7,8.8,18.2,F
13524,7.7,86.9,yes,yes,84.1,74.8,100.0,100.0,A
13525,6.2,92.5,yes,yes,78.0,95.1,89.3,85.0,B
13526,2.5,92.3,yes,no,55.2,61.6,54.8,61.9,D
13527,7.1,77.3,yes,yes,72.7,86.9,99.6,82.4,C
13528,7.0,69.6,yes,yes,100.0,96.4,94.8,86.7,B
13529,6.1,65.9,yes,no,78.8,71.9,75.2,83.9,C
13530,4.9,87.3,yes,no,45.6,68.9,60.2,68.7,D
13531,4.9,90.4,no,no,62.7,72.1,64.4,65.8,D
13532,7.8,96.9,yes,yes,93.9,100.0,93.9,100.0,A
13533,4.0,99.2,no,no,66.1,89.5,74.7,73.3,C
13534,6.6,85.2,no,no,93.5,82.0,82.2,90.4,B
13535,1.3,59.6,yes,yes,20.5,34.9,40.9,34.7,F
13536,5.8,98.1,yes,no,100.0,85.4,85.1,85.7,B
13537,7.9,56.1,yes,yes,90.0,100.0,84.3,91.3,B
13538,0.6,64.0,yes,no,29.3,33.5,38.0,29.0,F
13539,2.4,91.6,yes,yes,52.3,57.0,54.6,56.7,D
13540,6.4,75.8,no,yes,93.6,99.6,89.5,78.1,C
13541,6.0,62.2,yes,no,71.0,86.5,68.7,77.9,C
13542,6.0,76.2,yes,no,81.6,74.2,92.6,79.5,C
13543,7.9,88.5,yes,no,100.0,99.3,99.5,100.0,A
13544,1.2,63.7,yes,yes,23.9,34.9,27.7,26.2,F
13545,5.6,75.0,yes,no,76.4,62.7,81.3,70.8,C
13546,5.3,64.4,yes,yes,82.2,82.3,54.2,73.5,C
13547,2.0,69.9,yes,no,45.8,51.4,51.3,38.5,F
13548,2.1,60.6,yes,no,33.5,40.6,55.5,34.5,F
13549,5.4,85.4,yes,no,83.2,80.3,67.8,85.8,B
13550,5.4,65.7,no,no,75.3,70.9,81.0,73.9,C
13551,5.0,75.3,no,no,65.3,76.2,55.7,69.4,D
13552,4.0,90.2,yes,no,59.9,74.8,70.3,70.4,C
13553,5.7,57.1,yes,yes,77.2,100.0,79.5,75.6,C
13554,2.9,83.1,no,no,66.6,44.3,58.6,51.9,E
13555,2.3,66.5,yes,no,44.3,45.9,34.9,39.2,F
13556,5.0,74.4,yes,no,58.2,69.2,60.9,71.4,C
13557,5.1,85.8,yes,no,70.9,46.8,85.9,70.1,C
13558,6.6,96.2,yes,yes,95.8,99.8,64.1,86.7,B
13559,3.6,93.0,yes,no,71.8,71.4,72.3,73.5,C
13560,6.2,95.0,yes,no,81.1,92.9,81.8,79.4,C
13561,7.4,52.5,yes,no,100.0,89.4,84.6,80.7,C
13562,3.7,71.0,no,no,74.2,64.0,73.0,55.5,D
13563,4.6,90.1,yes,yes,75.2,71.9,60.8,75.1,C
13564,7.3,90.6,yes,no,95.3,82.9,85.7,87.9,B
13565,2.8,71.0,yes,no,50.4,74.3,48.2,52.5,E
13566,5.9,64.3,yes,yes,74.9,82.0,77.4,77.7,C
13567,4.8,77.4,yes,no,77.2,88.7,73.6,67.3,D
13568,3.6,87.3,yes,yes,67.9,59.0,86.6,58.2,D
13569,7.0,84.6,yes,no,99.1,97.3,100.0,92.2,B
13570,1.7,62.5,yes,yes,45.9,54.6,59.8,47.7,E
13571,0.8,50.0,no,no,55.2,48.7,46.3,36.4,F
13572,2.1,94.3,yes,no,36.4,25.0,62.4,47.0,E
13573,7.1,72.3,yes,yes,77.4,72.6,61.0,76.0,C
13574,3.1,91.6,yes,no,52.0,69.7,68.9,63.1,D
13575,5.6,93.6,yes,no,79.7,94.3,62.3,78.2,C
13576,2.2,96.9,yes,no,59.6,72.1,82.5,62.1,D
13577,4.2,67.6,yes,no,81.7,64.4,71.1,67.6,D
13578,4.4,83.0,no,yes,65.6,70.6,67.6,65.2,D
13579,2.3,79.8,yes,no,74.1,87.7,64.2,59.7,D
13580,3.4,58.2,yes,yes,45.4,50.1,29.4,46.8,E
13581,2.5,71.8,yes,yes,37.1,40.3,18.5,41.5,E
13582,1.3,71.5,yes,no,41.0,45.0,32.7,36.2,F
13583,3.7,59.5,yes,yes,38.6,58.5,52.1,59.2,D
13584,4.7,68.7,yes,yes,70.3,77.1,70.4,73.3,C
13585,1.2,71.8,yes,no,47.0,50.6,39.5,44.4,E
13586,3.2,90.0,yes,no,92.4,64.5,72.4,69.2,D
13587,4.0,92.9,yes,no,72.6,61.2,70.1,65.8,D
13588,7.5,85.9,yes,no,82.4,100.0,100.0,100.0,A
13589,5.1,90.3,yes,yes,77.3,73.7,80.8,83.6,C
13590,7.6,54.9,yes,no,76.0,77.8,94.2,86.8,B
13591,4.4,77.9,yes,yes,79.3,76.5,64.8,74.2,C
13592,6.5,62.9,yes,yes,83.4,65.5,90.7,73.6,C
13593,1.2,70.9,yes,no,22.4,43.8,38.7,36.9,F
13594,4.7,85.2,yes,yes,78.6,70.4,59.9,66.6,D
13595,3.1,97.3,yes,yes,56.4,73.4,67.2,64.9,D
13596,6.0,67.8,yes,no,57.9,78.9,56.6,66.2,D
13597,7.1,78.9,yes,no,67.3,84.1,69.0,78.9,C
13598,5.8,55.4,yes,no,55.0,73.0,62.8,60.3,D
13599,1.2,84.1,yes,no,38.5,20.8,29.2,37.8,F
13600,5.2,61.9,yes,no,72.0,60.3,74.7,59.6,D
13601,6.1,73.5,yes,yes,73.0,68.3,76.6,85.4,B
13602,0.7,66.3,yes,yes,27.8,44.0,46.7,39.8,F
13603,1.8,52.5,yes,no,46.0,51.0,28.5,36.6,F
13604,5.6,87.0,yes,yes,73.2,64.0,84.4,76.0,C
13605,2.9,81.0,no,no,44.4,32.2,58.1,50.7,E
13606,1.0,90.9,yes,no,46.3,37.4,21.8,43.6,E
13607,7.2,97.3,yes,yes,94.9,100.0,100.0,100.0,A
13608,7.6,70.5,no,yes,83.2,95.0,96.5,92.2,B
13609,3.3,87.8,yes,yes,66.7,64.5,73.2,69.4,D
13610,7.9,65.5,no,no,94.8,95.1,92.0,92.1,B
13611,6.9,71.6,yes,no,67.5,64.1,75.4,78.3,C
13612,4.7,91.8,yes,yes,78.6,70.7,47.1,68.2,D
13613,6.1,94.9,no,no,89.0,84.0,89.2,90.3,B
13614,7.5,68.8,yes,yes,87.3,97.7,87.9,88.8,B
13615,6.0,90.1,yes,yes,75.3,67.3,78.2,80.9,C
13616,3.0,88.3,no,yes,50.8,56.2,44.4,54.7,E
13617,1.9,59.3,yes,yes,39.4,44.3,58.8,46.7,E
13618,3.7,81.3,yes,no,75.7,75.4,66.8,64.2,D
13619,1.9,74.8,yes,yes,56.4,47.6,49.5,54.7,E
13620,0.7,53.1,yes,yes,22.1,7.4,9.8,26.8,F
13621,3.9,77.4,yes,no,54.3,69.5,53.9,62.7,D
13622,3.0,99.0,yes,no,62.3,54.8,63.2,66.9,D
13623,1.2,89.0,yes,yes,55.2,49.5,61.9,50.3,E
13624,7.0,60.0,yes,yes,85.4,93.3,88.8,88.9,B
13625,1.4,61.1,no,no,23.6,3.7,21.8,25.8,F
13626,5.2,66.0,yes,yes,63.4,51.3,68.3,62.2,D
13627,4.8,50.9,yes,yes,50.8,67.6,63.1,56.4,D
13628,7.8,53.7,yes,no,85.0,95.9,86.4,86.0,B
13629,2.4,86.0,no,no,64.5,43.2,51.7,43.9,E
13630,2.3,77.3,no,no,58.5,46.2,63.1,56.6,D
13631,5.2,84.8,yes,no,81.2,100.0,87.1,78.9,C
13632,4.7,85.8,yes,yes,67.7,78.7,74.8,75.0,C
13633,6.6,53.7,yes,yes,87.9,88.2,70.9,79.3,C
13634,1.8,97.3,yes,no,43.7,44.1,47.0,50.2,E
13635,2.8,98.5,yes,no,69.5,55.9,73.6,66.2,D
13636,0.5,51.7,yes,yes,0.0,30.4,33.6,19.5,F
13637,5.9,53.4,yes,no,55.3,61.7,72.3,63.2,D
13638,2.9,91.0,yes,yes,61.3,69.5,66.4,66.9,D
13639,2.3,80.4,yes,yes,41.5,43.1,53.8,44.6,E
13640,5.0,99.6,no,yes,82.7,100.0,80.3,86.8,B
13641,2.4,62.3,yes,yes,56.1,42.3,55.8,43.9,E
13642,0.9,89.8,no,no,34.0,40.3,51.5,34.6,F
13643,2.3,76.2,yes,yes,54.0,43.7,51.8,41.8,E
13644,6.9,77.8,yes,yes,72.9,68.0,72.0,82.3,C
13645,5.0,60.4,no,yes,54.6,58.7,57.1,66.8,D
13646,4.0,80.3,yes,no,79.7,67.9,74.8,64.7,D
13647,4.2,70.5,yes,no,62.6,67.7,76.9,71.6,C
13648,8.0,61.0,yes,yes,100.0,95.9,90.5,98.2,A
13649,0.7,91.9,yes,no,35.8,53.5,32.0,38.4,F
13650,1.7,60.7,yes,no,24.1,32.5,40.6,35.5,F
13651,7.0,65.0,yes,yes,58.6,94.3,62.9,72.3,C
13652,4.5,54.3,yes,yes,50.4,56.5,62.7,58.6,D
13653,8.0,83.8,yes,yes,86.2,84.8,100.0,90.6,B
13654,5.6,64.2,yes,no,72.6,84.0,70.4,68.5,D
13655,5.9,97.9,yes,no,82.8,85.2,100.0,82.1,C
13656,4.8,87.1,yes,yes,71.8,89.3,81.4,75.2,C
13657,0.6,95.1,yes,yes,48.0,26.1,38.6,37.7,F
13658,7.3,59.8,yes,yes,94.3,60.7,90.1,81.0,C
13659,4.4,82.0,yes,yes,69.3,41.6,78.6,67.7,D
13660,0.6,94.0,yes,yes,36.8,27.2,34.0,41.6,E
13661,2.1,98.1,yes,yes,54.9,41.6,53.6,55.1,D
13662,3.1,82.5,yes,yes,57.4,60.4,45.3,54.9,E
13663,2.6,97.4,yes,no,41.8,54.4,40.4,56.4,D
13664,0.7,57.4,no,yes,23.9,21.4,23.4,24.6,F
13665,2.6,52.0,yes,yes,44.0,30.6,48.0,43.6,E
13666,7.2,73.3,yes,no,75.9,94.8,83.1,85.9,B
13667,4.9,65.9,no,yes,61.4,74.0,69.8,66.9,D
13668,3.0,96.3,yes,no,61.6,53.0,65.9,69.1,D
13669,1.2,50.8,yes,no,39.2,23.4,18.5,27.1,F
13670,6.1,65.9,yes,no,54.1,58.3,69.8,66.4,D
13671,5.9,67.5,yes,yes,82.6,96.3,68.6,78.8,C
13672,0.5,85.6,yes,no,51.6,37.6,34.3,35.4,F
13673,8.0,50.1,yes,no,81.6,82.4,73.3,82.5,C
13674,2.5,92.5,yes,no,61.8,50.0,41.8,47.9,E
13675,2.5,96.7,yes,no,50.4,51.3,41.7,49.4,E
13676,2.8,74.2,yes,yes,51.2,49.1,62.1,46.4,E
13677,7.7,55.4,yes,no,66.4,59.0,81.4,80.2,C
13678,6.8,52.5,yes,no,92.4,79.6,72.4,79.6,C
13679,5.3,62.9,yes,yes,56.3,88.7,54.1,59.3,D
13680,4.2,56.7,yes,no,53.0,44.1,61.5,53.7,E
13681,3.0,75.1,yes,no,52.7,65.5,57.8,56.2,D
13682,3.0,70.5,yes,yes,51.6,65.3,65.9,59.2,D
13683,2.9,59.6,yes,no,52.3,43.2,49.1,44.2,E
13684,7.0,91.7,no,yes,83.3,77.6,96.8,87.0,B
13685,5.6,80.0,yes,yes,78.8,92.2,71.2,86.8,B
13686,3.6,81.3,yes,yes,58.7,62.3,65.7,66.1,D
13687,8.0,84.2,yes,yes,85.4,93.9,79.5,94.9,B
13688,1.8,93.2,yes,no,67.7,57.1,71.1,52.7,E
13689,1.1,83.7,yes,no,49.9,39.1,46.4,48.6,E
13690,3.3,56.6,yes,no,37.8,42.1,58.3,45.8,E
13691,7.9,69.2,yes,no,78.2,93.5,93.1,86.4,B
13692,0.7,76.1,yes,yes,36.8,26.1,20.1,26.5,F
13693,1.1,59.3,yes,no,30.8,9.9,41.8,28.2,F
13694,3.1,97.0,yes,yes,55.7,74.5,68.7,70.6,C
13695,7.9,62.6,no,no,66.3,100.0,100.0,96.2,A
13696,3.1,88.6,yes,yes,57.6,63.0,49.2,56.2,D
13697,5.6,97.6,yes,no,100.0,91.3,98.0,93.4,B
13698,7.0,63.7,yes,yes,83.6,81.8,90.2,91.4,B
13699,5.5,72.8,yes,no,75.4,57.1,71.6,69.3,D
13700,1.2,62.4,yes,yes,42.8,21.1,17.3,25.0,F
13701,1.6,91.1,yes,yes,40.8,61.2,38.5,53.9,E
13702,2.4,89.8,yes,no,36.9,39.5,33.2,46.5,E
13703,6.5,94.7,yes,no,77.4,99.0,94.3,80.9,C
13704,6.5,53.1,yes,no,79.7,70.0,65.1,75.9,C
13705,1.8,87.0,yes,no,60.5,71.1,52.7,57.1,D
13706,3.3,79.0,no,no,47.6,52.9,45.1,48.9,E
13707,1.5,71.2,yes,no,70.7,39.6,54.4,44.9,E
13708,4.0,94.5,yes,no,82.9,63.0,89.9,74.7,C
13709,3.2,93.4,yes,no,54.2,62.6,72.1,57.5,D
13710,7.9,85.0,yes,yes,88.9,89.5,76.8,90.8,B
13711,3.4,58.6,yes,yes,56.5,52.8,46.0,60.2,D
13712,0.9,63.0,no,yes,38.6,26.7,16.3,26.1,F
13713,4.4,57.8,no,yes,39.3,56.8,61.9,54.5,E
13714,7.3,62.8,no,no,75.7,69.2,82.9,78.1,C
13715,3.3,88.7,yes,yes,38.6,58.5,69.7,57.5,D
13716,6.6,66.7,yes,no,82.1,57.1,67.1,79.0,C
13717,3.6,64.1,yes,no,55.2,36.6,42.1,50.1,E
13718,4.8,62.4,yes,yes,43.4,66.8,61.2,57.7,D
13719,4.3,52.5,yes,yes,46.9,59.0,55.6,62.9,D
13720,7.1,67.0,yes,no,81.8,88.0,91.9,81.5,C
13721,4.8,54.7,yes,yes,61.9,63.7,43.2,58.4,D
13722,3.3,78.1,yes,no,39.5,63.5,74.7,54.0,E
13723,6.3,59.2,yes,no,61.9,71.3,63.0,64.6,D
13724,0.9,63.6,no,no,37.5,39.5,13.6,30.9,F
13725,2.5,73.9,yes,yes,56.4,36.7,72.1,51.6,E
13726,2.6,69.1,yes,no,37.7,58.0,30.2,41.8,E
13727,4.8,66.1,yes,no,67.7,80.4,82.6,74.6,C
13728,6.8,97.8,yes,yes,75.2,100.0,95.3,100.0,A
13729,4.7,52.9,yes,yes,56.6,62.5,50.1,64.2,D
13730,3.9,94.0,yes,yes,74.6,62.8,66.8,71.4,C
13731,1.0,96.4,yes,yes,39.6,51.3,51.6,40.0,E
